"","SamplingUnit","Spp","CommonName","Season","SeasonYear","State","Site","BirdCount"
"259","CA-ALTR-SM","LESA","Least Sandpiper","Spring","Spring 2025","California","Alturas Ranches",4
"260","CA-ALTR-LP","LBCU","Long-billed Curlew","Spring","Spring 2025","California","Alturas Ranches",1
"261","CA-ALTR-NWRF","LBCU","Long-billed Curlew","Spring","Spring 2025","California","Alturas Ranches",2
"262","CA-ALTR-CRN","WILL","Willet","Spring","Spring 2025","California","Alturas Ranches",4
"263","CA-ALTR-CRS","WILL","Willet","Spring","Spring 2025","California","Alturas Ranches",5
"264","CA-ALTR-NWRF","WILL","Willet","Spring","Spring 2025","California","Alturas Ranches",2
"265","CA-ALTR-SM","WILL","Willet","Spring","Spring 2025","California","Alturas Ranches",2
"266","UT-ABS","AMAV","American Avocet","Fall","Fall 2022","Utah","Amalga Barrens Sanctuary",20
"267","UT-ABS","BNST","Black-necked Stilt","Fall","Fall 2022","Utah","Amalga Barrens Sanctuary",6
"268","UT-ABS","GRYE","Greater Yellowlegs","Fall","Fall 2022","Utah","Amalga Barrens Sanctuary",6
"269","UT-ABS","KILL","Killdeer","Fall","Fall 2022","Utah","Amalga Barrens Sanctuary",2
"270","UT-ABS","LEYE","Lesser Yellowlegs","Fall","Fall 2022","Utah","Amalga Barrens Sanctuary",8
"271","UT-ABS","XYEL","Unid. Greater/Lesser Yellowlegs","Fall","Fall 2022","Utah","Amalga Barrens Sanctuary",9
"272","UT-ABS","XPHL","Unidentified Phalarope","Fall","Fall 2022","Utah","Amalga Barrens Sanctuary",5
"273","UT-ABS","WIPH","Wilson's Phalarope","Fall","Fall 2022","Utah","Amalga Barrens Sanctuary",2
"274","UT-ABS","AMAV","American Avocet","Fall","Fall 2023","Utah","Amalga Barrens Sanctuary",218
"275","UT-ABS","BASA","Baird's Sandpiper","Fall","Fall 2023","Utah","Amalga Barrens Sanctuary",2
"276","UT-ABS","BNST","Black-necked Stilt","Fall","Fall 2023","Utah","Amalga Barrens Sanctuary",14
"277","UT-ABS","GRYE","Greater Yellowlegs","Fall","Fall 2023","Utah","Amalga Barrens Sanctuary",8
"278","UT-ABS","KILL","Killdeer","Fall","Fall 2023","Utah","Amalga Barrens Sanctuary",2
"279","UT-ABS","LESA","Least Sandpiper","Fall","Fall 2023","Utah","Amalga Barrens Sanctuary",15
"280","UT-ABS","LEYE","Lesser Yellowlegs","Fall","Fall 2023","Utah","Amalga Barrens Sanctuary",3
"281","UT-ABS","WESA","Western Sandpiper","Fall","Fall 2023","Utah","Amalga Barrens Sanctuary",5
"282","UT-ABS","AMAV","American Avocet","Fall","Fall 2024","Utah","Amalga Barrens Sanctuary",325
"283","UT-ABS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Amalga Barrens Sanctuary",3
"284","UT-ABS","KILL","Killdeer","Fall","Fall 2024","Utah","Amalga Barrens Sanctuary",34
"285","UT-ABS","SPSA","Spotted Sandpiper","Fall","Fall 2024","Utah","Amalga Barrens Sanctuary",2
"286","UT-ABS","WFIB","White-faced Ibis","Fall","Fall 2024","Utah","Amalga Barrens Sanctuary",1
"287","UT-ABS","SPSA","Spotted Sandpiper","Fall","Fall 2025","Utah","Amalga Barrens Sanctuary",1
"288","UT-ABS","AMAV","American Avocet","Spring","Spring 2023","Utah","Amalga Barrens Sanctuary",33
"289","UT-ABS","BNST","Black-necked Stilt","Spring","Spring 2023","Utah","Amalga Barrens Sanctuary",22
"290","UT-ABS","KILL","Killdeer","Spring","Spring 2023","Utah","Amalga Barrens Sanctuary",3
"291","UT-ABS","LEYE","Lesser Yellowlegs","Spring","Spring 2023","Utah","Amalga Barrens Sanctuary",52
"292","UT-ABS","WILL","Willet","Spring","Spring 2023","Utah","Amalga Barrens Sanctuary",6
"293","UT-ABS","AMAV","American Avocet","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",78
"294","UT-ABS","BNST","Black-necked Stilt","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",22
"295","UT-ABS","GRYE","Greater Yellowlegs","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",1
"296","UT-ABS","KILL","Killdeer","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",11
"297","UT-ABS","LEYE","Lesser Yellowlegs","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",14
"298","UT-ABS","LBCU","Long-billed Curlew","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",6
"299","UT-ABS","LBDO","Long-billed Dowitcher","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",1
"300","UT-ABS","XYEL","Unid. Greater/Lesser Yellowlegs","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",11
"301","UT-ABS","XCAL","Unid. Western/Least Sandpiper or Dunlin or Sanderling","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",2
"302","UT-ABS","WFIB","White-faced Ibis","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",21
"303","UT-ABS","WILL","Willet","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",7
"304","UT-ABS","WISN","Wilson's Snipe","Spring","Spring 2024","Utah","Amalga Barrens Sanctuary",5
"305","UT-ABS","AMAV","American Avocet","Spring","Spring 2025","Utah","Amalga Barrens Sanctuary",40
"306","UT-ABS","BNST","Black-necked Stilt","Spring","Spring 2025","Utah","Amalga Barrens Sanctuary",8
"307","UT-ABS","KILL","Killdeer","Spring","Spring 2025","Utah","Amalga Barrens Sanctuary",3
"308","UT-ABS","LEYE","Lesser Yellowlegs","Spring","Spring 2025","Utah","Amalga Barrens Sanctuary",8
"309","UT-ABS","WFIB","White-faced Ibis","Spring","Spring 2025","Utah","Amalga Barrens Sanctuary",18
"310","UT-ABS","WILL","Willet","Spring","Spring 2025","Utah","Amalga Barrens Sanctuary",10
"311","UT-ABS","WISN","Wilson's Snipe","Spring","Spring 2025","Utah","Amalga Barrens Sanctuary",1
"312","ID-AF","AMAV","American Avocet","Fall","Fall 2022","Idaho","American Falls",135
"313","ID-AF","BASA","Baird's Sandpiper","Fall","Fall 2022","Idaho","American Falls",237
"314","ID-AF","BNST","Black-necked Stilt","Fall","Fall 2022","Idaho","American Falls",34
"315","ID-AF","GRYE","Greater Yellowlegs","Fall","Fall 2022","Idaho","American Falls",45
"316","ID-AF","KILL","Killdeer","Fall","Fall 2022","Idaho","American Falls",105
"317","ID-AF","LESA","Least Sandpiper","Fall","Fall 2022","Idaho","American Falls",16
"318","ID-AF","LEYE","Lesser Yellowlegs","Fall","Fall 2022","Idaho","American Falls",125
"319","ID-AF","MAGO","Marbled Godwit","Fall","Fall 2022","Idaho","American Falls",2
"320","ID-AF","SEPL","Semipalmated Plover","Fall","Fall 2022","Idaho","American Falls",1
"321","ID-AF","SESA","Semipalmated Sandpiper","Fall","Fall 2022","Idaho","American Falls",3
"322","ID-AF","SPSA","Spotted Sandpiper","Fall","Fall 2022","Idaho","American Falls",20
"323","ID-AF","STSA","Stilt Sandpiper","Fall","Fall 2022","Idaho","American Falls",7
"324","ID-AF","XDOW","Unid. Long-billed/Short-billed Dowitcher","Fall","Fall 2022","Idaho","American Falls",366
"325","ID-AF","WESA","Western Sandpiper","Fall","Fall 2022","Idaho","American Falls",311
"326","ID-AF","WILL","Willet","Fall","Fall 2022","Idaho","American Falls",1
"327","ID-AF","WIPH","Wilson's Phalarope","Fall","Fall 2022","Idaho","American Falls",7
"328","ID-AF-ST-HBM","---","----","Fall","Fall 2023","Idaho","American Falls",0
"329","ID-AF-NWSHOR","AMAV","American Avocet","Fall","Fall 2023","Idaho","American Falls",312
"330","ID-AF-ST-DW","AMAV","American Avocet","Fall","Fall 2023","Idaho","American Falls",6
"331","ID-AF-ST-JNP","AMAV","American Avocet","Fall","Fall 2023","Idaho","American Falls",18
"332","ID-AF-ST-OW","AMAV","American Avocet","Fall","Fall 2023","Idaho","American Falls",19
"333","ID-AF-DAMWIL","BASA","Baird's Sandpiper","Fall","Fall 2023","Idaho","American Falls",7
"334","ID-AF-NWSHOR","BASA","Baird's Sandpiper","Fall","Fall 2023","Idaho","American Falls",111
"335","ID-AF-NWSHOR","BBPL","Black-bellied Plover","Fall","Fall 2023","Idaho","American Falls",4
"336","ID-AF-DAMWIL","BNST","Black-necked Stilt","Fall","Fall 2023","Idaho","American Falls",1
"337","ID-AF-NWSHOR","BNST","Black-necked Stilt","Fall","Fall 2023","Idaho","American Falls",32
"338","ID-AF-DAMWIL","GRYE","Greater Yellowlegs","Fall","Fall 2023","Idaho","American Falls",6
"339","ID-AF-NWSHOR","GRYE","Greater Yellowlegs","Fall","Fall 2023","Idaho","American Falls",58
"340","ID-AF-ST-DW","GRYE","Greater Yellowlegs","Fall","Fall 2023","Idaho","American Falls",2
"341","ID-AF-ST-JNP","GRYE","Greater Yellowlegs","Fall","Fall 2023","Idaho","American Falls",4
"342","ID-AF-ST-OW","GRYE","Greater Yellowlegs","Fall","Fall 2023","Idaho","American Falls",13
"343","ID-AF-ST-VB","GRYE","Greater Yellowlegs","Fall","Fall 2023","Idaho","American Falls",3
"344","ID-AF-ST-YPT","GRYE","Greater Yellowlegs","Fall","Fall 2023","Idaho","American Falls",6
"345","ID-AF-DAMWIL","KILL","Killdeer","Fall","Fall 2023","Idaho","American Falls",42
"346","ID-AF-NWSHOR","KILL","Killdeer","Fall","Fall 2023","Idaho","American Falls",43
"347","ID-AF-SEAGUL","KILL","Killdeer","Fall","Fall 2023","Idaho","American Falls",4
"348","ID-AF-SPRHOL","KILL","Killdeer","Fall","Fall 2023","Idaho","American Falls",9
"349","ID-AF-ST-DW","KILL","Killdeer","Fall","Fall 2023","Idaho","American Falls",4
"350","ID-AF-ST-GRC","KILL","Killdeer","Fall","Fall 2023","Idaho","American Falls",6
"351","ID-AF-ST-HSB","KILL","Killdeer","Fall","Fall 2023","Idaho","American Falls",15
"352","ID-AF-ST-JNP","KILL","Killdeer","Fall","Fall 2023","Idaho","American Falls",5
"353","ID-AF-ST-OW","KILL","Killdeer","Fall","Fall 2023","Idaho","American Falls",2
"354","ID-AF-ST-VB","KILL","Killdeer","Fall","Fall 2023","Idaho","American Falls",3
"355","ID-AF-NWSHOR","LESA","Least Sandpiper","Fall","Fall 2023","Idaho","American Falls",56
"356","ID-AF-ST-GRC","LESA","Least Sandpiper","Fall","Fall 2023","Idaho","American Falls",6
"357","ID-AF-ST-HSB","LESA","Least Sandpiper","Fall","Fall 2023","Idaho","American Falls",7
"358","ID-AF-DAMWIL","LEYE","Lesser Yellowlegs","Fall","Fall 2023","Idaho","American Falls",9
"359","ID-AF-NWSHOR","LEYE","Lesser Yellowlegs","Fall","Fall 2023","Idaho","American Falls",24
"360","ID-AF-SEAGUL","LEYE","Lesser Yellowlegs","Fall","Fall 2023","Idaho","American Falls",1
"361","ID-AF-SPRHOL","LEYE","Lesser Yellowlegs","Fall","Fall 2023","Idaho","American Falls",1
"362","ID-AF-NWSHOR","LBDO","Long-billed Dowitcher","Fall","Fall 2023","Idaho","American Falls",38
"363","ID-AF-ST-YPT","LBDO","Long-billed Dowitcher","Fall","Fall 2023","Idaho","American Falls",6
"364","ID-AF-NWSHOR","MAGO","Marbled Godwit","Fall","Fall 2023","Idaho","American Falls",1
"365","ID-AF-NWSHOR","PESA","Pectoral Sandpiper","Fall","Fall 2023","Idaho","American Falls",1
"366","ID-AF-NWSHOR","RNPH","Red-necked Phalarope","Fall","Fall 2023","Idaho","American Falls",64
"367","ID-AF-ST-JNP","RNPH","Red-necked Phalarope","Fall","Fall 2023","Idaho","American Falls",1
"368","ID-AF-NWSHOR","SEPL","Semipalmated Plover","Fall","Fall 2023","Idaho","American Falls",1
"369","ID-AF-DAMWIL","SESA","Semipalmated Sandpiper","Fall","Fall 2023","Idaho","American Falls",4
"370","ID-AF-NWSHOR","SESA","Semipalmated Sandpiper","Fall","Fall 2023","Idaho","American Falls",17
"371","ID-AF-NWSHOR","SBDO","Short-billed Dowitcher","Fall","Fall 2023","Idaho","American Falls",3
"372","ID-AF-ST-DW","SOSA","Solitary Sandpiper","Fall","Fall 2023","Idaho","American Falls",20
"373","ID-AF-ST-GRC","SOSA","Solitary Sandpiper","Fall","Fall 2023","Idaho","American Falls",3
"374","ID-AF-ST-HSB","SOSA","Solitary Sandpiper","Fall","Fall 2023","Idaho","American Falls",7
"375","ID-AF-ST-JNP","SOSA","Solitary Sandpiper","Fall","Fall 2023","Idaho","American Falls",75
"376","ID-AF-ST-OW","SOSA","Solitary Sandpiper","Fall","Fall 2023","Idaho","American Falls",14
"377","ID-AF-ST-JNP","SORA","Sora","Fall","Fall 2023","Idaho","American Falls",3
"378","ID-AF-DAMWIL","SPSA","Spotted Sandpiper","Fall","Fall 2023","Idaho","American Falls",3
"379","ID-AF-NWSHOR","SPSA","Spotted Sandpiper","Fall","Fall 2023","Idaho","American Falls",22
"380","ID-AF-SPRHOL","SPSA","Spotted Sandpiper","Fall","Fall 2023","Idaho","American Falls",5
"381","ID-AF-NWSHOR","STSA","Stilt Sandpiper","Fall","Fall 2023","Idaho","American Falls",1
"382","ID-AF-ST-GRC","XYEL","Unid. Greater/Lesser Yellowlegs","Fall","Fall 2023","Idaho","American Falls",1
"383","ID-AF-DAMWIL","XDOW","Unid. Long-billed/Short-billed Dowitcher","Fall","Fall 2023","Idaho","American Falls",1
"384","ID-AF-NWSHOR","XWSL","Unid. Western or Semipalmated or Least Sandpiper","Fall","Fall 2023","Idaho","American Falls",250
"385","ID-AF-DAMWIL","WESA","Western Sandpiper","Fall","Fall 2023","Idaho","American Falls",91
"386","ID-AF-NWSHOR","WESA","Western Sandpiper","Fall","Fall 2023","Idaho","American Falls",760
"387","ID-AF-DAMWIL","WILL","Willet","Fall","Fall 2023","Idaho","American Falls",1
"388","ID-AF-NWSHOR","WILL","Willet","Fall","Fall 2023","Idaho","American Falls",4
"389","ID-AF-DAMWIL","WIPH","Wilson's Phalarope","Fall","Fall 2023","Idaho","American Falls",2
"390","ID-AF-NWSHOR","WIPH","Wilson's Phalarope","Fall","Fall 2023","Idaho","American Falls",11
"391","ID-AF-ST-DW","WIPH","Wilson's Phalarope","Fall","Fall 2023","Idaho","American Falls",3
"392","ID-AF-ST-JNP","WIPH","Wilson's Phalarope","Fall","Fall 2023","Idaho","American Falls",2
"393","ID-AF-ST-OW","WIPH","Wilson's Phalarope","Fall","Fall 2023","Idaho","American Falls",4
"394","ID-AF-NWSHOR","WISN","Wilson's Snipe","Fall","Fall 2023","Idaho","American Falls",1
"395","ID-AF-ST-JNP","WISN","Wilson's Snipe","Fall","Fall 2023","Idaho","American Falls",1
"396","ID-AF-DAMSE","---","----","Fall","Fall 2024","Idaho","American Falls",0
"397","ID-AF-MCTUCK","---","----","Fall","Fall 2024","Idaho","American Falls",0
"398","ID-AF-SEAGUL","---","----","Fall","Fall 2024","Idaho","American Falls",0
"399","ID-AF-ST-PW","---","----","Fall","Fall 2024","Idaho","American Falls",0
"400","ID-AF-BRO","AMAV","American Avocet","Fall","Fall 2024","Idaho","American Falls",3
"401","ID-AF-DCO","AMAV","American Avocet","Fall","Fall 2024","Idaho","American Falls",4
"402","ID-AF-NWSHOR","AMAV","American Avocet","Fall","Fall 2024","Idaho","American Falls",87
"403","ID-AF-ST-OW","AMAV","American Avocet","Fall","Fall 2024","Idaho","American Falls",24
"404","ID-AF-NWSHOR","BASA","Baird's Sandpiper","Fall","Fall 2024","Idaho","American Falls",48
"405","ID-AF-ST-HBM","BASA","Baird's Sandpiper","Fall","Fall 2024","Idaho","American Falls",6
"406","ID-AF-BRO","BNST","Black-necked Stilt","Fall","Fall 2024","Idaho","American Falls",1
"407","ID-AF-DCO","BNST","Black-necked Stilt","Fall","Fall 2024","Idaho","American Falls",1
"408","ID-AF-NWSHOR","BNST","Black-necked Stilt","Fall","Fall 2024","Idaho","American Falls",4
"409","ID-AF-ST-JCP","BNST","Black-necked Stilt","Fall","Fall 2024","Idaho","American Falls",3
"410","ID-AF-BRO","GRYE","Greater Yellowlegs","Fall","Fall 2024","Idaho","American Falls",2
"411","ID-AF-NWSHOR","GRYE","Greater Yellowlegs","Fall","Fall 2024","Idaho","American Falls",21
"412","ID-AF-ST-OW","GRYE","Greater Yellowlegs","Fall","Fall 2024","Idaho","American Falls",10
"413","ID-AF","KILL","Killdeer","Fall","Fall 2024","Idaho","American Falls",5
"414","ID-AF-BRO","KILL","Killdeer","Fall","Fall 2024","Idaho","American Falls",1
"415","ID-AF-DAMWIL","KILL","Killdeer","Fall","Fall 2024","Idaho","American Falls",21
"416","ID-AF-DCO","KILL","Killdeer","Fall","Fall 2024","Idaho","American Falls",25
"417","ID-AF-NWSHOR","KILL","Killdeer","Fall","Fall 2024","Idaho","American Falls",46
"418","ID-AF-ST-HBM","KILL","Killdeer","Fall","Fall 2024","Idaho","American Falls",1
"419","ID-AF-ST-JCP","KILL","Killdeer","Fall","Fall 2024","Idaho","American Falls",2
"420","ID-AF-ST-LH","KILL","Killdeer","Fall","Fall 2024","Idaho","American Falls",32
"421","ID-AF-ST-OW","KILL","Killdeer","Fall","Fall 2024","Idaho","American Falls",17
"422","ID-AF-ST-VB","KILL","Killdeer","Fall","Fall 2024","Idaho","American Falls",9
"423","ID-AF-ST-YSR","KILL","Killdeer","Fall","Fall 2024","Idaho","American Falls",13
"424","ID-AF-BRO","LESA","Least Sandpiper","Fall","Fall 2024","Idaho","American Falls",2
"425","ID-AF-DCO","LESA","Least Sandpiper","Fall","Fall 2024","Idaho","American Falls",23
"426","ID-AF-NWSHOR","LESA","Least Sandpiper","Fall","Fall 2024","Idaho","American Falls",18
"427","ID-AF-ST-OW","LESA","Least Sandpiper","Fall","Fall 2024","Idaho","American Falls",13
"428","ID-AF-ST-YSR","LESA","Least Sandpiper","Fall","Fall 2024","Idaho","American Falls",2
"429","ID-AF-BRO","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Idaho","American Falls",3
"430","ID-AF-DCO","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Idaho","American Falls",2
"431","ID-AF-NWSHOR","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Idaho","American Falls",7
"432","ID-AF-ST-LH","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Idaho","American Falls",6
"433","ID-AF-ST-OW","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Idaho","American Falls",3
"434","ID-AF-NWSHOR","LBCU","Long-billed Curlew","Fall","Fall 2024","Idaho","American Falls",1
"435","ID-AF-DCO","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Idaho","American Falls",35
"436","ID-AF-NWSHOR","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Idaho","American Falls",2
"437","ID-AF-DCO","SESA","Semipalmated Sandpiper","Fall","Fall 2024","Idaho","American Falls",5
"438","ID-AF-NWSHOR","SESA","Semipalmated Sandpiper","Fall","Fall 2024","Idaho","American Falls",1
"439","ID-AF-ST-YSR","SESA","Semipalmated Sandpiper","Fall","Fall 2024","Idaho","American Falls",3
"440","ID-AF-NWSHOR","SOSA","Solitary Sandpiper","Fall","Fall 2024","Idaho","American Falls",23
"441","ID-AF-ST-LH","SOSA","Solitary Sandpiper","Fall","Fall 2024","Idaho","American Falls",12
"442","ID-AF-ST-YSR","SOSA","Solitary Sandpiper","Fall","Fall 2024","Idaho","American Falls",6
"443","ID-AF","SPSA","Spotted Sandpiper","Fall","Fall 2024","Idaho","American Falls",4
"444","ID-AF-DCO","SPSA","Spotted Sandpiper","Fall","Fall 2024","Idaho","American Falls",1
"445","ID-AF-NWSHOR","SPSA","Spotted Sandpiper","Fall","Fall 2024","Idaho","American Falls",16
"446","ID-AF-ST-OW","XDOW","Unid. Long-billed/Short-billed Dowitcher","Fall","Fall 2024","Idaho","American Falls",200
"447","ID-AF-DCO","XWLS","Unid. Western/Least Sandpiper","Fall","Fall 2024","Idaho","American Falls",120
"448","ID-AF-DCO","UNPP","Unidentified peep","Fall","Fall 2024","Idaho","American Falls",40
"449","ID-AF-DCO","WESA","Western Sandpiper","Fall","Fall 2024","Idaho","American Falls",48
"450","ID-AF-NWSHOR","WESA","Western Sandpiper","Fall","Fall 2024","Idaho","American Falls",3
"451","ID-AF-ST-HBM","WESA","Western Sandpiper","Fall","Fall 2024","Idaho","American Falls",4
"452","ID-AF-NWSHOR","WIPH","Wilson's Phalarope","Fall","Fall 2024","Idaho","American Falls",2
"453","ID-AF-ST-OW","WIPH","Wilson's Phalarope","Fall","Fall 2024","Idaho","American Falls",6
"454","ID-AF-NWSHOR","WISN","Wilson's Snipe","Fall","Fall 2024","Idaho","American Falls",7
"455","ID-AF-ST-YSR","WISN","Wilson's Snipe","Fall","Fall 2024","Idaho","American Falls",8
"456","ID-AF-ST-OW","---","----","Fall","Fall 2025","Idaho","American Falls",0
"457","ID-AF-NWSHOR","AMAV","American Avocet","Fall","Fall 2025","Idaho","American Falls",133
"458","ID-AF-SPRHOL","AMAV","American Avocet","Fall","Fall 2025","Idaho","American Falls",5
"459","ID-AF-ST-HBM","AMAV","American Avocet","Fall","Fall 2025","Idaho","American Falls",1
"460","ID-AF-ST-JNP","AMAV","American Avocet","Fall","Fall 2025","Idaho","American Falls",1
"461","ID-AF-ST-VB","AMAV","American Avocet","Fall","Fall 2025","Idaho","American Falls",7
"462","ID-AF-NWSHOR","BASA","Baird's Sandpiper","Fall","Fall 2025","Idaho","American Falls",3
"463","ID-AF-SPRHOL","BASA","Baird's Sandpiper","Fall","Fall 2025","Idaho","American Falls",3
"464","ID-AF-NWSHOR","BNST","Black-necked Stilt","Fall","Fall 2025","Idaho","American Falls",51
"465","ID-AF-SEAGUL","BNST","Black-necked Stilt","Fall","Fall 2025","Idaho","American Falls",2
"466","ID-AF-ST-DW","BNST","Black-necked Stilt","Fall","Fall 2025","Idaho","American Falls",4
"467","ID-AF-ST-VB","BNST","Black-necked Stilt","Fall","Fall 2025","Idaho","American Falls",20
"468","ID-AF-NWSHOR","GRYE","Greater Yellowlegs","Fall","Fall 2025","Idaho","American Falls",4
"469","ID-AF-SEAGUL","GRYE","Greater Yellowlegs","Fall","Fall 2025","Idaho","American Falls",1
"470","ID-AF-ST-JNP","GRYE","Greater Yellowlegs","Fall","Fall 2025","Idaho","American Falls",2
"471","ID-AF-DAMWIL","KILL","Killdeer","Fall","Fall 2025","Idaho","American Falls",24
"472","ID-AF-SPRHOL","KILL","Killdeer","Fall","Fall 2025","Idaho","American Falls",11
"473","ID-AF-ST-HBM","KILL","Killdeer","Fall","Fall 2025","Idaho","American Falls",26
"474","ID-AF-NWSHOR","LESA","Least Sandpiper","Fall","Fall 2025","Idaho","American Falls",5
